,id,fips,statecode,state,state_notes,county,jail,jail_notes,d2008,d2009,d2010,d2011,d2012,d2013,d2014,d2015,d2016,d2017,d2018,d2019,su2008,su2009,su2010,su2011,su2012,su2013,su2014,su2015,su2016,su2017,su2018,su2019,da2008,da2009,da2010,da2011,da2012,da2013,da2014,da2015,da2016,da2017,da2018,da2019,il2008,il2009,il2010,il2011,il2012,il2013,il2014,il2015,il2016,il2017,il2018,il2019,o2008,o2009,o2010,o2011,o2012,o2013,o2014,o2015,o2016,o2017,o2018,o2019,ho2008,ho2009,ho2010,ho2011,ho2012,ho2013,ho2014,ho2015,ho2016,ho2017,ho2018,ho2019,ac2008,ac2009,ac2010,ac2011,ac2012,ac2013,ac2014,ac2015,ac2016,ac2017,ac2018,ac2019,adp2008,adp2009,adp2010,adp2011,adp2012,adp2013,adp2014,adp2015,adp2016,adp2017,adp2018,adp2019,med2008,med2009,med2010,med2011,med2012,med2013,med2014,med2015,med2016,med2017,med2018,med2019,male_deaths,female_deaths,male_percent,female_percent
24,25,5007.0,AR,Arkansas,,Benton,Benton County Detention Facility,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,495.0,527.0,466.0,450.0,549.0,605.0,569.0,514.0,591.0,617.0,677.0,public,public,public,public,public,public,public/Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners/Turn-Key Health,Turn-Key Health,1,1,0.5,0.5
25,26,5031.0,AR,Arkansas,,Craighead,Craighead County Detention Center,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.11,412.98,404.58,424.71,386.14,333.48,365.09,335.32,313.69,287.46,307.47,331.0,public,public,public/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare/Turn-Key Health,Turn-Key Health,Turn-Key Health,1,0,1.0,0.0
26,27,5035.0,AR,Arkansas,,Crittenden,Crittenden County Detention Center,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,275.0,312.0,221.0,243.0,298.0,306.0,231.0,182.0,201.0,193.0,221.0,public,public,public,public,public,public,public,public,public,public,public,public,2,0,1.0,0.0
27,28,5045.0,AR,Arkansas,,Faulkner,Faulkner County Detention Center Unit 1&2,,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,338.0,383.0,262.0,249.0,305.0,357.0,366.0,385.0,383.0,414.0,392.0,public,public,public,public,public,public,public,public,public,public,public,public,6,1,0.8571428571428571,0.14285714285714285
28,32,5069.0,AR,Arkansas,,Jefferson,W.C. Brassell Adult Detention Center (Jefferson County),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,250.0,235.0,220.0,282.0,335.0,310.0,310.0,310.0,285.0,285.0,283.0,public,public,public,public,public,public,public,public,public,public,public,public,1,1,0.5,0.5
29,29,5091.0,AR,Arkansas,,Miller,Miller County Jail,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,260.0,257.0,222.0,189.0,230.0,279.0,263.0,272.0,277.0,281.0,296.0,public,public,public,public,public,public,public,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,2,1,0.6666666666666666,0.3333333333333333
30,30,5119.0,AR,Arkansas,,Pulaski,Pulaski County Regional Detention Facility,,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,979.0,1030.0,1038.0,1118.0,1176.0,1211.0,1159.0,1089.0,1100.0,1135.0,1177.0,public,public,public,public,public,public,public,public/Turn-Key Health,Turn-Key Health,Turn-Key Health,Turn-Key Health,Turn-Key Health,0,0,,
31,31,5131.0,AR,Arkansas,,Sebastian,Sebastian County Adult Detention Center,,0.0,2.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,350.0,394.0,420.0,313.0,321.0,340.0,385.0,421.0,518.0,522.0,420.0,371.42,public,public,public,public,public,public,public,public,public,public,public,public/Turn-Key Health,3,0,1.0,0.0
32,33,5143.0,AR,Arkansas,,Washington,Washington County Detention Center,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,495.0,573.0,459.0,462.0,526.0,593.0,646.0,604.0,659.0,678.0,693.0,public,public,public,public,public,public,public,Southern Health Partners,Karas Correctional Health ,Karas Correctional Health ,Karas Correctional Health ,Karas Correctional Health ,6,0,1.0,0.0
33,34,5145.0,AR,Arkansas,,White,White County Detention Center,"ADP for 2018 is based on data from the Arkansas Criminal Detention Facilities Review Committee, which does annual inspections of all the state's jails; ADP for 2008 is estimated based on averages from precedeing and subsequent years because the jail was unable to provide population data for 2008.",,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,188.0,179.0,197.0,192.0,246.0,263.0,290.0,292.0,278.0,288.0,245.0,278.0,,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Turn-Key Health,Turn-Key Health,Turn-Key Health,5,0,1.0,0.0
34,36,6001.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Alameda,Alameda County Glenn E. Dyer Detention Facility,The Glenn E. Dyer Detention Facility closed in June 2019; ADP for that year is based on the months it was open.,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,798.0,801.0,585.0,438.0,826.0,434.0,391.0,381.0,404.0,421.0,375.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Wellpath,Wellpath,Wellpath,Wellpath,5,0,1.0,0.0
35,35,6001.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Alameda,Alameda County Santa Rita Jail,,13.0,3.0,8.0,1.0,5.0,7.0,8.0,7.0,6.0,6.0,4.0,10.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,3833.0,3597.0,3320.0,3182.0,2867.0,2984.0,2797.0,2255.0,2118.0,2129.0,2144.0,2365.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Wellpath,Wellpath,Wellpath,Wellpath,72,6,0.9230769230769231,0.07692307692307693
36,504,6013.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Contra Costa,Contra Costa Martinez Detention Facility,,1.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,697.0,653.0,629.0,643.0,634.0,651.0,666.0,662.0,662.0,638.0,493.0,public,public,public,public,public,public,public,public,public,public,public,public,22,1,0.9565217391304348,0.043478260869565216
37,37,6013.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Contra Costa,Contra Costa West County Detention Facility,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,797.0,784.0,807.0,862.0,796.0,660.0,823.0,709.0,783.0,677.0,630.0,public,public,public,public,public,public,public,public,public,public,public,public,5,4,0.5555555555555556,0.4444444444444444
38,39,6019.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Fresno,Fresno County Jail (inc. both North and South annexes and satellite building),,3.0,6.0,3.0,5.0,8.0,7.0,8.0,3.0,5.0,5.0,11.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,,,1.0,2.0,5.0,2.0,3.0,2.0,4.0,4.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,2893.0,2736.0,1780.0,1810.0,2393.0,2878.0,2713.0,2537.0,2701.0,2794.0,2927.0,2940.0,public,public,public,public,public,public,public/Corizon Health,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Wellpath,Wellpath,58,10,0.8529411764705882,0.14705882352941177
39,511,6029.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Kern,Kern County Central Receiving Facility,ADP for Kern County jails from 2009-2010 was drawn from data reported by the sheriff's office to the California Board of State and Community Corrections.,1.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,146.0,146.0,142.0,168.0,184.0,175.0,151.0,143.0,119.0,159.0,143.0,public,public,public,public,public,public,public,public,public,public,public,public,19,2,0.9047619047619048,0.09523809523809523
40,521,6029.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Kern,Kern County Lerdo Justice Facility,"Lerdo Justice Facility opened in 2018 and inmates gradually were transferred over from the Minimum Security Facility and the Max-Med Security Facility, both of which were depopulated and closed over 2018-2020; ADP for Kern County jails from 2009-2010 was drawn from data reported by the sheriff's office to the California Board of State and Community Corrections.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,699.0,,,,,,,,,,,public,public,2,0,1.0,0.0
41,512,6029.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Kern,Kern County Lerdo Max-Med Security Facility,"Lerdo Justice Facility opened in 2018 and inmates gradually were transferred over from the Minimum Security Facility and the Max-Med Security Facility, both of which were depopulated and closed over 2018-2020; ADP for Kern County jails from 2009-2010 was drawn from data reported by the sheriff's office to the California Board of State and Community Corrections.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,354.0,342.0,356.0,371.0,380.0,380.0,324.0,285.0,380.0,295.0,79.0,public,public,public,public,public,public,public,public,public,public,public,public,4,0,1.0,0.0
42,40,6029.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Kern,Kern County Lerdo Minimum Security Facility,"Lerdo Justice Facility opened in 2018 and inmates gradually were transferred over from the Minimum Security Facility and the Max-Med Security Facility, both of which were depopulated and closed over 2018-2020; ADP for Kern County jails from 2009-2010 was drawn from data reported by the sheriff's office to the California Board of State and Community Corrections.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,652.0,692.0,715.0,820.0,818.0,784.0,673.0,640.0,631.0,260.0,0.0,public,public,public,public,public,public,public,public,public,public,public,public,2,0,1.0,0.0
43,41,6029.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Kern,Kern County Lerdo Pre-Trial Facility,ADP for Kern County jails from 2009-2010 was drawn from data reported by the sheriff's office to the California Board of State and Community Corrections.,3.0,1.0,0.0,2.0,2.0,1.0,7.0,3.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1151.0,1126.0,1138.0,1163.0,1205.0,1212.0,1214.0,1172.0,1121.0,972.0,833.0,998.0,public,public,public,public,public,public,public,public,public,public,public,public,24,5,0.8275862068965517,0.1724137931034483
44,42,6037.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Los Angeles,"Los Angeles County Sheriff's Department, all facilities","Data on ADP and inmate deaths is combined across all Los Angeles County Jails, because the jail system was unable to identify the specific jail where some deaths occured prior to 2016.",25.0,38.0,27.0,17.0,25.0,34.0,28.0,21.0,19.0,25.0,26.0,32.0,2.0,8.0,4.0,4.0,4.0,9.0,5.0,1.0,2.0,,3.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,,,,,20.0,22.0,19.0,8.0,16.0,18.0,13.0,14.0,5.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,,2.0,1.0,,,,,0.0,1.0,2.0,3.0,2.0,,1.0,2.0,,,,,2.0,,0.0,1.0,0.0,4.0,3.0,,,,,,19570.0,19080.0,16625.0,15013.0,18044.0,18687.0,18680.0,17049.0,16613.0,17023.0,16910.0,17070.0,public,public,public,public,public,public,public,public,public,public,public,,289,27,0.9145569620253164,0.08544303797468354
45,43,6053.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Monterey,Monterey County Jail,ADP for the Monterey County Jail from 2009-2019 was drawn from data reported by the sheriff's office to the California Board of State and Community Corrections.,0.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1086.0,1024.0,1016.0,1060.0,1087.0,1075.0,983.0,914.0,906.0,891.0,874.0,838.0,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,18,4,0.8181818181818182,0.18181818181818182
46,44,6059.0,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Orange,"Orange County Central Jail Complex (includes Central Men's and Women's Jails, and Intake/Release Center",,4.0,5.0,11.0,2.0,0.0,5.0,2.0,5.0,8.0,7.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,,3.0,4.0,7.0,2.0,0.0,4.0,2.0,3.0,8.0,5.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2345.0,2096.0,1666.0,1973.0,2227.0,2449.0,2342.0,1872.0,2127.0,2262.0,2229.0,2121.0,public,public,public,public,public,public,public,public,public,public,public,public,46,10,0.8214285714285714,0.17857142857142858
